class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,Difficulty,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Norm,OverrideDiff_Hard,OverrideDiff_Champ
RACEDATA_c,8256,,8256,0x39FA,8256,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",325,43,8257,"EVENT_c(5408, cr000, S_EVENT_ATLANTA_DAY, atlanta, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131860738,1,[],10.0,40.0,15.0,30.0,NORMAL,2,,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,10525,,10525,0x3AA5,10525,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",10,43,10526,"EVENT_c(1637, cr000, S_WORLD_RICHMOND, richmond, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(11439, None, None, None, None, None, None, None, True, None, None, 2012_CASSILL, 129106177), DRIVERCONFIG_c(17542, None, None, None, None, None, None, None, True, None, None, 2012_DILLON, 129106177), DRIVERCONFIG_c(9632, None, None, None, None, None, None, None, True, None, None, 2012_GORDONROBBY, 129106177), DRIVERCONFIG_c(9661, None, None, None, None, None, None, None, True, None, None, 2012_KVAPIL, 129106177), DRIVERCONFIG_c(11442, None, None, None, None, None, None, None, True, None, None, 2012_MCDOWELL, 129106177), DRIVERCONFIG_c(11437, None, None, None, None, None, None, None, True, None, None, 2012_NEMECHEK, 129106177), DRIVERCONFIG_c(11436, None, None, None, None, None, None, None, True, None, None, 2012_SPEED, 129106177), DRIVERCONFIG_c(9637, None, None, None, None, None, None, None, True, None, None, 2012_STENHOUSE, 129106177), DRIVERCONFIG_c(9659, None, None, None, None, None, None, None, True, None, None, 2012_WISE, 129106177)]",None,None,131859482,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(9652, None, None, None, None, None, None, None, True, None, None, 2012_ALMIROLA, 129106177), DRIVERCONFIG_c(9658, None, None, None, None, None, None, None, True, None, None, 2012_AMBROSE, 129106177), DRIVERCONFIG_c(9660, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKURT, 131334401), DRIVERCONFIG_c(9641, None, None, None, None, None, None, None, True, None, None, 2012_KAHNE, 129106177), DRIVERCONFIG_c(9627, None, None, None, None, None, None, None, True, None, None, 2012_LOGANO, 129106177), DRIVERCONFIG_c(9654, None, None, None, None, None, None, None, True, None, None, 2012_MCMURRAY, 129106177), DRIVERCONFIG_c(9626, None, None, None, None, None, None, None, True, None, None, 2012_MENARD, 129106177), DRIVERCONFIG_c(9622, None, None, None, None, None, None, None, True, None, None, 2012_PATRICK, 129106177), DRIVERCONFIG_c(9656, None, None, None, None, None, None, None, True, None, None, 2012_RAGAN, 129106177), DRIVERCONFIG_c(9624, None, None, None, None, None, None, None, True, None, None, 2012_TRUEXMARTIN, 129106177)]","[DRIVERCONFIG_c(9650, None, None, None, None, None, None, None, True, None, None, 2012_BOWYER, 129106177), DRIVERCONFIG_c(9645, None, None, None, None, None, None, None, True, None, None, 2012_BURTON, 129106177), DRIVERCONFIG_c(9647, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKYLE, 129106177), DRIVERCONFIG_c(9643, None, None, None, None, None, None, None, True, None, None, 2012_EARNHARDT, 129106177), DRIVERCONFIG_c(9623, None, None, None, None, None, None, None, True, None, None, 2012_EDWARDS, 129106177), DRIVERCONFIG_c(9653, None, None, None, None, None, None, None, True, None, None, 2012_GORDONJEFF, 129106177), DRIVERCONFIG_c(9629, None, None, None, None, None, None, None, True, None, None, 2012_HAMLIN, 129106177), DRIVERCONFIG_c(9631, None, None, None, None, None, None, None, True, None, None, 2012_HARVICK, 129106177), DRIVERCONFIG_c(9635, None, None, None, None, None, None, None, True, None, None, 2012_JOHNSON, 131727617), DRIVERCONFIG_c(9636, None, None, None, None, None, None, None, True, None, None, 2012_KENSETH, 131268865), DRIVERCONFIG_c(9621, None, None, None, None, None, None, None, True, None, None, 2012_KESELOWSKI, 129106177), DRIVERCONFIG_c(9655, None, None, None, None, None, None, None, True, None, None, 2012_MONTOYA, 129106177), DRIVERCONFIG_c(9630, None, None, None, None, None, None, None, True, None, None, 2012_NEWMAN, 129106177)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,11237,,11237,0x3B50,11237,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",367,43,11238,"EVENT_c(1633, cr000, S_WORLD_DARLINGTON, darlington, None)",S_EVT_SOUTHERN_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131859724,1,"[WEEKENDEVENT_c(8480, None, 1, 1, None, 24.0, 30.0, False), WEEKENDEVENT_c(8481, None, 2, 2, None, 25.0, 31.0, False), WEEKENDEVENT_c(8482, None, 3, -1, None, 24.0, 30.0, False), WEEKENDEVENT_c(8483, None, 5, -1, None, 31.0, 24.0, True)]",10.0,40.0,15.0,30.0,NORMAL,2,,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,11245,,11245,0x3BFB,11245,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",400,43,11246,"EVENT_c(1527, cr000, S_WORLD_CHARLOTTE, lowes, None)",S_EVT_COCA_COLA_600,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131859739,1,"[WEEKENDEVENT_c(8484, None, 1, 1, None, 25.0, 30.0, False), WEEKENDEVENT_c(8485, None, 2, -1, None, 22.0, 28.0, False), WEEKENDEVENT_c(8486, None, 3, 2, None, 20.0, 24.0, False), WEEKENDEVENT_c(8487, None, 4, 3, None, 26.0, 31.0, False), WEEKENDEVENT_c(8488, None, 6, -1, None, 29.0, 22.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,11428,,11428,0x3CA6,11428,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",334,43,11429,"EVENT_c(2440, cr000, S_WORLD_TEXAS, texas, None)",S_EVT_SAMSUNG_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131859470,1,"[WEEKENDEVENT_c(8456, None, 1, 1, None, 27.0, 34.0, False), WEEKENDEVENT_c(8457, None, 2, 2, None, 29.0, 35.0, False), WEEKENDEVENT_c(8458, None, 3, -1, None, 27.0, 33.0, False), WEEKENDEVENT_c(8459, None, 5, -1, None, 29.0, 23.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,Texasint,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12293,,12293,0x3D51,12293,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",400,43,12294,"EVENT_c(1637, cr000, S_WORLD_RICHMOND, richmond, None)",S_EVT_HANSEN_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131859484,1,"[WEEKENDEVENT_c(8468, None, 1, 1, None, 24.0, 29.0, False), WEEKENDEVENT_c(8469, None, 2, 2, None, 26.0, 31.0, False), WEEKENDEVENT_c(8470, None, 3, -1, None, 22.0, 29.0, False), WEEKENDEVENT_c(8471, None, 5, -1, None, 28.0, 23.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12530,,12530,0x3DFC,12530,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",10,43,12531,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(9662, None, None, None, None, None, None, None, True, None, None, 2012_BAYNE, 129106177), DRIVERCONFIG_c(11438, None, None, None, None, None, None, None, True, None, None, 2012_BLANEY, 129106177), DRIVERCONFIG_c(9640, None, None, None, None, None, None, None, True, None, None, 2012_GILLILAND, 129106177), DRIVERCONFIG_c(9661, None, None, None, None, None, None, None, True, None, None, 2012_KVAPIL, 129106177), DRIVERCONFIG_c(9628, None, None, None, None, None, None, None, True, None, None, 2012_LABONTEBOBBY, 129106177), DRIVERCONFIG_c(11441, None, None, None, None, None, None, None, True, None, None, 2012_MEARS, 129106177), DRIVERCONFIG_c(9637, None, None, None, None, None, None, None, True, None, None, 2012_STENHOUSE, 129106177)]",None,None,131860482,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(9650, None, None, None, None, None, None, None, True, None, None, 2012_BOWYER, 129106177), DRIVERCONFIG_c(9645, None, None, None, None, None, None, None, True, None, None, 2012_BURTON, 129106177), DRIVERCONFIG_c(9643, None, None, None, None, None, None, None, True, None, None, 2012_EARNHARDT, 129106177), DRIVERCONFIG_c(9623, None, None, None, None, None, None, None, True, None, None, 2012_EDWARDS, 129106177), DRIVERCONFIG_c(9621, None, None, None, None, None, None, None, True, None, None, 2012_KESELOWSKI, 129106177), DRIVERCONFIG_c(9655, None, None, None, None, None, None, None, True, None, None, 2012_MONTOYA, 129106177)]","[DRIVERCONFIG_c(9648, None, None, None, None, None, None, None, True, None, None, 2012_BIFFLE, 129106177), DRIVERCONFIG_c(9650, None, None, None, None, None, None, None, True, None, None, 2012_BOWYER, 129106177), DRIVERCONFIG_c(9660, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKURT, 131334401), DRIVERCONFIG_c(9647, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKYLE, 129106177), DRIVERCONFIG_c(9653, None, None, None, None, None, None, None, True, None, None, 2012_GORDONJEFF, 129106177), DRIVERCONFIG_c(9629, None, None, None, None, None, None, None, True, None, None, 2012_HAMLIN, 129106177), DRIVERCONFIG_c(9631, None, None, None, None, None, None, None, True, None, None, 2012_HARVICK, 129106177), DRIVERCONFIG_c(9635, None, None, None, None, None, None, None, True, None, None, 2012_JOHNSON, 131727617), DRIVERCONFIG_c(9641, None, None, None, None, None, None, None, True, None, None, 2012_KAHNE, 129106177), DRIVERCONFIG_c(9636, None, None, None, None, None, None, None, True, None, None, 2012_KENSETH, 131268865), DRIVERCONFIG_c(9639, None, None, None, None, None, None, None, True, None, None, 2012_STEWART, 131793153)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12532,,12532,0x3EA7,12532,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(10523, 10524, S_IVT_DRIVER_DUEL)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",10,43,12533,"EVENT_c(1460, cr000, S_WORLD_DOVER, dover, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(9660, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKURT, 131334401), DRIVERCONFIG_c(9643, None, None, None, None, None, None, None, True, None, None, 2012_EARNHARDT, 129106177), DRIVERCONFIG_c(9655, None, None, None, None, None, None, None, True, None, None, 2012_MONTOYA, 129106177), DRIVERCONFIG_c(9630, None, None, None, None, None, None, None, True, None, None, 2012_NEWMAN, 129106177)]",None,None,131860763,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,"[DRIVERCONFIG_c(9645, None, None, None, None, None, None, None, True, None, None, 2012_BURTON, 129106177), DRIVERCONFIG_c(9623, None, None, None, None, None, None, None, True, None, None, 2012_EDWARDS, 129106177), DRIVERCONFIG_c(9636, None, None, None, None, None, None, None, True, None, None, 2012_KENSETH, 131268865)]","[DRIVERCONFIG_c(9650, None, None, None, None, None, None, None, True, None, None, 2012_BOWYER, 129106177), DRIVERCONFIG_c(9647, None, None, None, None, None, None, None, True, None, None, 2012_BUSCHKYLE, 129106177), DRIVERCONFIG_c(9653, None, None, None, None, None, None, None, True, None, None, 2012_GORDONJEFF, 129106177), DRIVERCONFIG_c(9629, None, None, None, None, None, None, None, True, None, None, 2012_HAMLIN, 129106177), DRIVERCONFIG_c(9631, None, None, None, None, None, None, None, True, None, None, 2012_HARVICK, 129106177), DRIVERCONFIG_c(9635, None, None, None, None, None, None, None, True, None, None, 2012_JOHNSON, 131727617)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12540,,12540,0x3F52,12540,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(7700, 7701, S_EVT_SHOOTOUT)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",75,28,12541,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_EVT_SHOOTOUT,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,100,[],None,None,131793425,1,"[WEEKENDEVENT_c(18768, None, 3, -1, None, 0.0, 0.0, False), WEEKENDEVENT_c(14749, None, 1, 1, None, 23.0, 21.0, False), WEEKENDEVENT_c(14750, None, 2, 2, None, 19.0, 17.0, False), WEEKENDEVENT_c(12538, None, 4, -1, None, 22.0, 20.0, False), WEEKENDEVENT_c(12539, None, 5, -1, None, 20.0, 17.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,AltDaytonaInt2,False,False,[],[],"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12551,,12551,0x3FFD,12551,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(7702, 7703, S_EVT_DAYTONA_DUEL)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",0,43,12552,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,1,[],None,None,131793427,1,"[WEEKENDEVENT_c(12547, None, 1, 1, None, 21.0, 24.0, False), WEEKENDEVENT_c(12548, None, 3, 2, None, 25.0, 28.0, False), WEEKENDEVENT_c(12546, None, 2, -1, None, 25.0, 28.0, False), WEEKENDEVENT_c(12549, None, 4, -1, None, 26.0, 28.0, False), WEEKENDEVENT_c(12550, None, 5, -1, None, 28.0, 30.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,AltDaytonaInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12559,,12559,0x40A8,12559,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(12553, 12554, S_BLANK)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",200,43,12560,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,1,[],NASCARTROPHY_c(15874),None,131793434,1,"[WEEKENDEVENT_c(12555, None, 1, 3, None, 19.0, 27.0, False), WEEKENDEVENT_c(12556, None, 2, 4, None, 22.0, 28.0, False), WEEKENDEVENT_c(12557, None, 3, 5, None, 24.0, 28.0, False), WEEKENDEVENT_c(12558, None, 4, -1, None, 22.0, 27.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,DAYTONAINTRO,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12568,,12568,0x4153,12568,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(7698, 7699, S_EVT_ALL_STAR)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",90,43,12569,"EVENT_c(11244, cr000, S_EVENT_CHARLOTTE_NIGHT, lowes, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,99,[],None,None,131794195,1,[],15.0,40.0,15.0,30.0,NORMAL,2,LowesAllStarInt,False,False,[],[],"WORLDSCRIPT_c(1528, 1529, S_WORLD_CHARLOTTE, 24.0, 1.5, None, S_WORLD_LOC_CHARLOTTE, None, None, False, 6, 38, 134000, 128452115, [], 28.845, None, S_DRIVER_J_JOHNSON, S_TH_ALLISON_PETTY, S_DRIVER_G_BIFFLE, S_DRIVER_J_GORDON, False, S_TB_LOWES, 20.0, 25.0, True, 33.112, 31.672, 30.233, 193.708, 160.682, 70, False, None, S_HDRIVER_R_PETTY, [], 29.888, 30.943, 32.653, 19.0, 30.0, 34.476, 32.854, 31.653, 30.354, 0.98, Lowes)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,12750,,12750,0x41FE,12750,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,12751,"EVENT_c(5419, cr000, S_WORLD_KENTUCKY, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131859998,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True)]",10.0,40.0,15.0,30.0,NORMAL,2,,False,True,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,13108,,13108,0x42A9,13108,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)","RACETYPE_c(1167, 1168, S_OPTION_TIMETRIAL)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",2,1,13109,"EVENT_c(1251, cr000, S_WORLD_INDIANAPOLIS_SS, indianapolis, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131858689,1,[],15.0,40.0,15.0,30.0,NORMAL,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22039,,22039,0x4354,22039,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(7702, 7703, S_EVT_DAYTONA_DUEL)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",0,43,22040,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",S_EVT_DAYTONA_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,1,[],None,None,131924501,1,"[WEEKENDEVENT_c(12547, None, 1, 1, None, 21.0, 24.0, False), WEEKENDEVENT_c(12548, None, 3, 2, None, 25.0, 28.0, False), WEEKENDEVENT_c(12546, None, 2, -1, None, 25.0, 28.0, False), WEEKENDEVENT_c(12549, None, 4, -1, None, 26.0, 28.0, False), WEEKENDEVENT_c(12550, None, 5, -1, None, 28.0, 30.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,AltDaytonaInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22041,,22041,0x43FF,22041,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(7700, 7701, S_EVT_SHOOTOUT)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",75,28,22042,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_EVT_DAYTONA_SPRINT_UNLIMITED,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,100,[],None,None,131924496,1,"[WEEKENDEVENT_c(18768, None, 3, -1, None, 0.0, 0.0, False), WEEKENDEVENT_c(14749, None, 1, 1, None, 23.0, 21.0, False), WEEKENDEVENT_c(14750, None, 2, 2, None, 19.0, 17.0, False), WEEKENDEVENT_c(12538, None, 4, -1, None, 22.0, 20.0, False), WEEKENDEVENT_c(12539, None, 5, -1, None, 20.0, 17.0, False), WEEKENDEVENT_c(22360, None, 6, -1, None, 17.0, 16.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,AltDaytonaInt2,False,False,[],[],"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
