class,uid,assigned_type,assigned_key,call_offset,UID,ScriptName,BaseColour,Name,Driver,DefaultLocked,Custom,Package,Cost,World,Rookie,Season,InSeasonPass,SteamID
LIVERIE_c,12593,,12593,0x13DE3,12593,12_HORNISHJR,"BaseColour_c(0, 0, 180)",S_SCHEME_NEWHAMPSHIRE,"DRIVER_c(1109, S_DRIVER_S_HORNISH_JR, None, False, S_HT_BRYAN, 129697538, True, SamHornish, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12602,,12602,0x13E28,12602,TELEMETRYCHEVROLET,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12601, S_DRIVER_TITLE, None, True, , 131072257, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12603,,12603,0x13E6D,12603,TELEMETRYDODGE,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12608, S_DRIVER_TITLE, None, True, , 131072257, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12604,,12604,0x13EB2,12604,TELEMETRYFORD,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12609, S_DRIVER_TITLE, None, True, , 131072257, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12605,,12605,0x13EF7,12605,TELEMETRYTOYOTA,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12610, S_DRIVER_TITLE, None, True, , 131072257, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),0,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12625,,12625,0x13F3C,12625,12_DAVIDSTREMME,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1137, S_DRIVER_D_STREMME, None, False, S_HT_SOUTH_BEND, 131072257, True, DavidStremme, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12767,,12767,0x13F81,12767,12MATTKENSETHTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12768,,12768,0x13FC6,12768,12RYANNEWMANFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_KANSAS,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2522, 2523, S_WORLD_KANSAS_CITY, 15.0, 1.5, None, S_WORLD_LOC_KANSAS_CITY, None, None, False, 16, 36, 74000, 131139870, [], 31.278, None, S_TH_BIFFLE_JOHNSON, S_DRIVER_J_GORDON, S_DRIVER_M_KENSETH, S_DRIVER_D_HAMLIN, False, S_TB_KANSAS, 17.0, 32.0, False, 35.558, 34.012, 32.466, 180.864, 144.122, 68, False, None, S_DRIVER_J_JOHNSON, [], 32.178, 33.787, 35.289, 19.0, 27.0, 37.824, 35.967, 34.524, 33.624, 0.97, Kansas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,12769,,12769,0x1400B,12769,12_SCOTTSPEEDSECONDARY,"BaseColour_c(0, 0, 180)",S_SCHEME_CHARLOTTE,"DRIVER_c(1415, S_DRIVER_S_SPEED, None, False, S_HT_MANTECA, 129958168, True, scottspeed, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13841,,13841,0x14050,13841,12MATTKENSETHFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13842,,13842,0x14095,13842,12KYLEBUSCHFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1096, S_DRIVER_K_BUSCH_02, None, False, S_HT_LAS_VEGAS, 130090242, True, kylebusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13843,,13843,0x140DA,13843,12JAMIEMCMURRAYTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_NEWHAMPSHIRE,"DRIVER_c(1121, S_DRIVER_J_MCMURRAY, None, False, S_HT_JOPLIN, 129500675, True, JamieMcMurray, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13844,,13844,0x1411F,13844,12JEFFBURTONFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL_FALL,"DRIVER_c(1094, S_DRIVER_J_BURTON, None, False, S_HT_SOUTH_BOSTON, 128910877, True, RCR31JeffBurton, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13845,,13845,0x14164,13845,12PAULMENARDFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_RHEEM,"DRIVER_c(1123, S_DRIVER_P_MENARD, None, False, S_HT_EAU_CLAIRE, 129763349, True, RCR27PMenard, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13846,,13846,0x141A9,13846,12DAVIDRAGANSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1129, S_DRIVER_D_RAGAN, None, False, S_HT_UNADILLA, 130092056, True, DavidRagan, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13847,,13847,0x141EE,13847,12DAVIDGILLILANDSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1104, S_DRIVER_D_GILLILAND, None, False, S_HT_RIVERSIDE, 129500161, True, DavidGilliland, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13848,,13848,0x14233,13848,12MONTOYASECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1125, S_DRIVER_J_MONTOYA, None, False, S_HT_BOGOTA, 129435924, True, JPMontoya, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13849,,13849,0x14278,13849,12ARICALMIROLAFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1084, S_DRIVER_A_ALMIROLA, None, False, S_HT_TAMPA, 130024206, True, aric_almirola, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13850,,13850,0x142BD,13850,12ARICALMIROLASIXTH,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(1084, S_DRIVER_A_ALMIROLA, None, False, S_HT_TAMPA, 130024206, True, aric_almirola, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13851,,13851,0x14302,13851,12ARICALMIROLATHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_KANSAS,"DRIVER_c(1084, S_DRIVER_A_ALMIROLA, None, False, S_HT_TAMPA, 130024206, True, aric_almirola, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2522, 2523, S_WORLD_KANSAS_CITY, 15.0, 1.5, None, S_WORLD_LOC_KANSAS_CITY, None, None, False, 16, 36, 74000, 131139870, [], 31.278, None, S_TH_BIFFLE_JOHNSON, S_DRIVER_J_GORDON, S_DRIVER_M_KENSETH, S_DRIVER_D_HAMLIN, False, S_TB_KANSAS, 17.0, 32.0, False, 35.558, 34.012, 32.466, 180.864, 144.122, 68, False, None, S_DRIVER_J_JOHNSON, [], 32.178, 33.787, 35.289, 19.0, 27.0, 37.824, 35.967, 34.524, 33.624, 0.97, Kansas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13852,,13852,0x14347,13852,12KURTBUSCHSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1095, S_DRIVER_K_BUSCH_01, None, False, S_HT_LAS_VEGAS, 129632260, True, kurtbusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13853,,13853,0x1438C,13853,12LANDONCASSILLSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_KANSAS,"DRIVER_c(9666, S_DRIVER_L_CASSILL, None, False, S_WORLD_LOC_IOWA, 130352903, True, landoncassill, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2522, 2523, S_WORLD_KANSAS_CITY, 15.0, 1.5, None, S_WORLD_LOC_KANSAS_CITY, None, None, False, 16, 36, 74000, 131139870, [], 31.278, None, S_TH_BIFFLE_JOHNSON, S_DRIVER_J_GORDON, S_DRIVER_M_KENSETH, S_DRIVER_D_HAMLIN, False, S_TB_KANSAS, 17.0, 32.0, False, 35.558, 34.012, 32.466, 180.864, 144.122, 68, False, None, S_DRIVER_J_JOHNSON, [], 32.178, 33.787, 35.289, 19.0, 27.0, 37.824, 35.967, 34.524, 33.624, 0.97, Kansas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13854,,13854,0x143D1,13854,12DALEJRTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, S_HT_KANNAPOLIS, 129370634, True, , 129106177, True, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13855,,13855,0x14416,13855,12TRAVISKVAPILSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_TEXAS,"DRIVER_c(2847, S_DRIVER_T_KVAPIL, None, False, S_HT_JANESVILLE, 129499905, True, TravisKvapil, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2438, 2439, S_WORLD_TEXAS, 24.0, 1.5, None, S_WORLD_LOC_TEXAS, None, None, False, 27, 46, 138100, 130876421, [], 28.878, None, S_DRIVER_C_EDWARDS, S_DRIVER_M_KENSETH, S_DRIVER_K_BUSCH_02, S_DRIVER_G_BIFFLE, False, S_TB_TEXAS, 19.0, 27.0, False, 32.458, 31.046, 29.635, 196.299, 160.577, 78, False, None, S_TH_KENSETH_JOHNSON, [], 29.946, 31.487, 32.645, 15.0, 32.0, 34.485, 32.976, 31.846, 30.656, 0.976, Texas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13856,,13856,0x1445B,13856,12TRAVISKVAPILTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_KANSAS,"DRIVER_c(2847, S_DRIVER_T_KVAPIL, None, False, S_HT_JANESVILLE, 129499905, True, TravisKvapil, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2522, 2523, S_WORLD_KANSAS_CITY, 15.0, 1.5, None, S_WORLD_LOC_KANSAS_CITY, None, None, False, 16, 36, 74000, 131139870, [], 31.278, None, S_TH_BIFFLE_JOHNSON, S_DRIVER_J_GORDON, S_DRIVER_M_KENSETH, S_DRIVER_D_HAMLIN, False, S_TB_KANSAS, 17.0, 32.0, False, 35.558, 34.012, 32.466, 180.864, 144.122, 68, False, None, S_DRIVER_J_JOHNSON, [], 32.178, 33.787, 35.289, 19.0, 27.0, 37.824, 35.967, 34.524, 33.624, 0.97, Kansas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,13857,,13857,0x144A0,13857,12MARCOSAMBROSETHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1085, S_DRIVER_M_AMBROSE, None, False, S_HT_LAUNCESTON, 129501441, True, MarcosAmbrose, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, None, False, 4, 27, 160000, 128517918, [], 15.678, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_PETTYWALTRIP, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, S_TB_BRISTOL, 22.0, 26.0, True, 17.871, 17.094, 16.317, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 16.542, 17.286, 18.134, 19.0, 22.0, 19.345, 18.523, 17.624, 16.765, 0.98, Bristol Night)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14594,,14594,0x144E5,14594,12GREGBIFFLESIXTH,"BaseColour_c(0, 0, 180)",S_SCHEME_DOVER,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14595,,14595,0x1452A,14595,12JAMIEMCMURRAYFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1121, S_DRIVER_J_MCMURRAY, None, False, S_HT_JOPLIN, 129500675, True, JamieMcMurray, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14596,,14596,0x1456F,14596,12KEVINHARVICKSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(1108, S_DRIVER_K_HARVICK, None, False, S_HT_BAKERSFIELD, 129436680, True, RCR29KHarvick, 131793153, False, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14600,,14600,0x145B4,14600,12GREGBIFFLEFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_NEWHAMPSHIRE,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14601,,14601,0x145F9,14601,12GREGBIFFLESECOND,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14602,,14602,0x1463E,14602,12GREGBIFFLESEVENTH,"BaseColour_c(0, 0, 180)",S_SCHEME_KANSAS,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14603,,14603,0x14683,14603,12GREGBIFFLETHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_PHOENIX,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14604,,14604,0x146C8,14604,12MATTKENSETHFIFTH,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
